project_id,project_type,location,budget,planned_duration_days,current_progress_pct,time_elapsed_pct,progress_efficiency,resource_availability,project_complexity,weather_impact,timeline_pressure,delay_days,additional_cost_usd,progress_variance,labor_availability,weather_risk_location,material_cost_factor
PROJ_1175,bridge_construction,Chennai,36922550.96,651,40.9,69.1,0.487,0.807,0.492,0.669,0.282,39.0,2655295.91,-0.282,0.8,0.8,1.0
PROJ_1176,highway_construction,Kolkata,16844044.93,612,18.6,74.0,0.594,0.83,0.355,0.457,0.854,49.3,1629115.8,-0.554,0.7,0.9,0.95
PROJ_1177,bridge_construction,Mumbai,32554274.86,691,22.0,69.4,0.515,0.781,0.497,0.509,0.474,37.2,2105467.78,-0.474,0.8,0.9,1.1
PROJ_1178,commercial_building,Mumbai,8189694.69,357,79.7,30.9,0.528,0.792,0.284,0.775,0.0,39.2,1079476.57,0.488,0.8,0.9,1.1
PROJ_1179,bridge_construction,Mumbai,30161891.65,917,44.3,10.2,0.761,0.802,0.472,0.804,0.0,28.0,1105519.08,0.341,0.8,0.9,1.1
PROJ_1180,residential_building,Delhi,2869735.27,211,49.4,41.9,0.658,0.894,0.233,0.57,0.0,27.0,440774.46,0.074,0.9,0.8,1.0
PROJ_1181,bridge_construction,Ahmedabad,18483683.87,753,53.1,68.0,0.527,0.793,0.429,0.663,0.149,36.8,1083902.11,-0.149,0.8,0.8,0.98
PROJ_1182,industrial_facility,Pune,47318381.74,1077,34.3,50.5,0.862,0.835,0.591,0.55,0.162,37.9,1996824.9,-0.162,0.9,0.7,1.05
PROJ_1183,highway_construction,Delhi,11375560.44,628,78.5,62.0,0.664,0.825,0.349,0.768,0.0,44.0,956788.16,0.165,0.9,0.8,1.0
PROJ_1184,residential_building,Bangalore,2871488.23,168,44.0,11.6,0.772,0.864,0.216,0.345,0.0,22.6,462443.04,0.325,0.9,0.6,1.05
PROJ_1185,commercial_building,Bangalore,8545108.01,389,40.6,61.1,0.798,0.81,0.311,0.494,0.205,22.7,600053.8,-0.205,0.9,0.6,1.05
PROJ_1186,industrial_facility,Mumbai,42770333.55,908,81.5,18.2,0.614,0.807,0.582,0.568,0.0,40.9,2310861.96,0.634,0.8,0.9,1.1
PROJ_1187,bridge_construction,Bangalore,22483155.2,577,66.4,34.1,0.74,0.866,0.452,0.626,0.0,22.2,1037229.65,0.324,0.9,0.6,1.05
PROJ_1188,commercial_building,Mumbai,9729734.87,409,71.9,27.9,0.687,0.777,0.299,0.737,0.0,27.6,787950.25,0.441,0.8,0.9,1.1
PROJ_1189,residential_building,Delhi,3146511.74,173,63.7,54.9,0.822,0.863,0.232,0.526,0.0,15.9,346721.08,0.088,0.9,0.8,1.0
PROJ_1190,highway_construction,Chennai,17957265.42,504,24.3,79.2,0.698,0.733,0.403,0.435,0.85,34.3,1466094.72,-0.55,0.8,0.8,1.0
PROJ_1191,highway_construction,Pune,20889241.18,692,69.8,42.5,0.78,0.886,0.381,0.743,0.0,23.7,859616.98,0.274,0.9,0.7,1.05
PROJ_1192,industrial_facility,Chennai,31540534.02,1033,10.1,18.6,0.578,0.751,0.537,0.647,0.085,36.6,1341770.39,-0.085,0.8,0.8,1.0
PROJ_1193,residential_building,Ahmedabad,2951458.59,222,52.4,63.2,0.733,0.808,0.236,0.555,0.108,21.8,348023.6,-0.108,0.8,0.8,0.98
PROJ_1194,bridge_construction,Mumbai,31357959.08,720,71.3,29.6,0.703,0.785,0.458,0.49,0.0,22.8,1193694.28,0.417,0.8,0.9,1.1
PROJ_1195,residential_building,Bangalore,2007505.01,161,58.0,41.7,0.672,0.84,0.189,0.569,0.0,30.2,451512.69,0.162,0.9,0.6,1.05
PROJ_1196,commercial_building,Pune,8238933.0,296,15.0,74.6,0.822,0.844,0.271,0.63,0.896,41.7,1391796.37,-0.596,0.9,0.7,1.05
PROJ_1197,commercial_building,Hyderabad,8298903.57,443,14.9,44.3,0.733,0.854,0.269,0.414,0.294,28.9,648810.26,-0.294,0.8,0.7,1.0
PROJ_1198,bridge_construction,Hyderabad,18941021.44,783,51.3,76.9,0.649,0.818,0.469,0.652,0.556,39.3,1139818.66,-0.256,0.8,0.7,1.0
PROJ_1199,commercial_building,Delhi,7032572.8,428,60.8,35.5,0.589,0.841,0.28,0.427,0.0,38.8,764096.75,0.253,0.9,0.8,1.0
PROJ_1200,industrial_facility,Hyderabad,63339115.43,1078,38.8,15.0,0.61,0.849,0.552,0.418,0.0,31.3,2208469.18,0.238,0.8,0.7,1.0
PROJ_1201,highway_construction,Ahmedabad,14023080.25,588,49.0,38.4,0.587,0.779,0.366,0.512,0.0,44.3,1267460.68,0.106,0.8,0.8,0.98
PROJ_1202,highway_construction,Hyderabad,19855371.31,572,88.2,63.1,0.794,0.814,0.395,0.451,0.0,23.5,978004.61,0.251,0.8,0.7,1.0
PROJ_1203,commercial_building,Bangalore,6177562.27,397,60.3,14.3,0.745,0.866,0.286,0.409,0.0,19.2,357826.87,0.459,0.9,0.6,1.05
PROJ_1204,highway_construction,Ahmedabad,10600618.86,599,35.5,51.4,0.793,0.847,0.355,0.504,0.159,18.7,397848.77,-0.159,0.8,0.8,0.98
PROJ_1205,industrial_facility,Pune,35033069.67,865,88.1,71.3,0.783,0.872,0.529,0.312,0.3,38.9,1888630.59,0.168,0.9,0.7,1.05
PROJ_1206,commercial_building,Kolkata,11460340.51,401,33.1,75.8,0.493,0.702,0.282,0.586,0.727,61.4,2108520.26,-0.427,0.7,0.9,0.95
PROJ_1207,residential_building,Pune,2378054.42,180,61.3,59.0,0.71,0.875,0.193,0.603,0.0,25.4,402070.88,0.023,0.9,0.7,1.05
PROJ_1208,residential_building,Hyderabad,3155070.03,198,61.4,36.6,0.666,0.797,0.213,0.634,0.0,21.3,407033.63,0.248,0.8,0.7,1.0
PROJ_1209,industrial_facility,Delhi,48619260.57,1056,14.5,64.9,0.826,0.785,0.58,0.601,0.504,41.1,2271649.7,-0.504,0.9,0.8,1.0
PROJ_1210,residential_building,Hyderabad,2261302.62,191,65.3,10.4,0.726,0.825,0.19,0.37,0.0,16.0,227403.13,0.549,0.8,0.7,1.0
PROJ_1211,bridge_construction,Mumbai,29703000.64,925,17.8,76.9,0.605,0.822,0.472,0.44,0.891,32.0,1233667.66,-0.591,0.8,0.9,1.1
PROJ_1212,industrial_facility,Ahmedabad,60812105.75,777,15.1,38.6,0.577,0.854,0.571,0.524,0.234,42.9,4032581.25,-0.234,0.8,0.8,0.98
PROJ_1213,industrial_facility,Delhi,46074110.57,890,85.5,41.6,0.701,0.905,0.581,0.514,0.0,38.7,2406096.76,0.439,0.9,0.8,1.0
PROJ_1214,commercial_building,Chennai,6668460.44,470,11.2,18.1,0.635,0.867,0.273,0.496,0.069,21.9,373385.66,-0.069,0.8,0.8,1.0
PROJ_1215,bridge_construction,Bangalore,27349296.32,679,14.8,29.8,0.863,0.882,0.448,0.652,0.15,31.6,1526870.24,-0.15,0.9,0.6,1.05
PROJ_1216,highway_construction,Pune,20867215.67,553,56.1,75.3,0.716,0.841,0.37,0.562,0.491,42.5,1925255.1,-0.191,0.9,0.7,1.05
PROJ_1217,industrial_facility,Chennai,61339727.86,1000,42.7,19.9,0.573,0.72,0.585,0.639,0.0,43.7,3215713.44,0.228,0.8,0.8,1.0
PROJ_1218,commercial_building,Hyderabad,9978413.94,339,20.2,46.6,0.518,0.803,0.301,0.496,0.265,44.2,1563828.3,-0.265,0.8,0.7,1.0
PROJ_1219,industrial_facility,Delhi,60794415.45,782,16.5,56.8,0.867,0.813,0.591,0.38,0.403,30.6,2854197.51,-0.403,0.9,0.8,1.0
PROJ_1220,bridge_construction,Delhi,22160306.28,701,78.6,33.1,0.634,0.897,0.47,0.563,0.0,22.8,866820.92,0.456,0.9,0.8,1.0
PROJ_1221,residential_building,Mumbai,2262385.66,216,63.0,33.7,0.691,0.828,0.238,0.467,0.0,18.6,233667.26,0.293,0.8,0.9,1.1
PROJ_1222,highway_construction,Delhi,17577615.4,506,42.0,36.5,0.745,0.797,0.357,0.476,0.0,32.9,1372640.26,0.055,0.9,0.8,1.0
PROJ_1223,highway_construction,Pune,17315778.1,519,76.5,57.0,0.72,0.879,0.401,0.397,0.0,26.3,1054468.72,0.195,0.9,0.7,1.05
PROJ_1224,highway_construction,Chennai,18363604.56,564,71.3,32.4,0.615,0.797,0.388,0.63,0.0,41.6,1622899.23,0.388,0.8,0.8,1.0
PROJ_1225,commercial_building,Chennai,10291724.85,463,53.1,69.6,0.607,0.812,0.297,0.533,0.165,40.4,1076740.54,-0.165,0.8,0.8,1.0
PROJ_1226,residential_building,Pune,2557168.45,206,32.6,12.8,0.748,0.882,0.233,0.422,0.0,20.3,302320.09,0.198,0.9,0.7,1.05
PROJ_1227,industrial_facility,Chennai,65730158.39,1095,35.5,68.7,0.697,0.806,0.562,0.631,0.332,52.3,3770419.6,-0.332,0.8,0.8,1.0
PROJ_1228,residential_building,Bangalore,3132934.5,173,57.1,42.5,0.576,0.897,0.221,0.443,0.0,26.2,569410.89,0.146,0.9,0.6,1.05
PROJ_1229,residential_building,Mumbai,2265370.71,182,83.6,34.4,0.672,0.784,0.2,0.543,0.0,19.2,286006.6,0.493,0.8,0.9,1.1
PROJ_1230,bridge_construction,Kolkata,31528128.99,837,62.2,33.1,0.521,0.816,0.467,0.527,0.0,44.7,2021326.09,0.29,0.7,0.9,0.95
PROJ_1231,residential_building,Bangalore,2260469.52,179,34.6,58.0,0.577,0.823,0.196,0.52,0.234,40.1,607411.4,-0.234,0.9,0.6,1.05
PROJ_1232,highway_construction,Kolkata,19584591.43,641,59.0,60.6,0.628,0.705,0.359,0.827,0.016,51.9,1900959.96,-0.016,0.7,0.9,0.95
PROJ_1233,residential_building,Chennai,3222127.39,175,41.6,47.3,0.65,0.861,0.231,0.691,0.057,29.0,638756.79,-0.057,0.8,0.8,1.0
PROJ_1234,industrial_facility,Hyderabad,57061180.73,764,20.2,61.7,0.619,0.81,0.556,0.317,0.415,50.4,4522340.95,-0.415,0.8,0.7,1.0
PROJ_1235,commercial_building,Mumbai,6766572.78,354,13.3,35.7,0.689,0.849,0.306,0.736,0.224,33.7,772775.74,-0.224,0.8,0.9,1.1
PROJ_1236,commercial_building,Chennai,12321534.05,298,33.2,49.4,0.586,0.815,0.29,0.417,0.162,26.9,1336703.92,-0.162,0.8,0.8,1.0
PROJ_1237,industrial_facility,Delhi,67245821.46,941,59.1,43.2,0.566,0.81,0.586,0.443,0.0,44.0,3775802.88,0.159,0.9,0.8,1.0
PROJ_1238,residential_building,Chennai,2587900.46,227,80.1,41.2,0.741,0.822,0.231,0.751,0.0,34.2,467497.71,0.389,0.8,0.8,1.0
PROJ_1239,highway_construction,Bangalore,20458575.01,509,87.9,47.7,0.556,0.838,0.395,0.438,0.0,38.6,1860126.74,0.402,0.9,0.6,1.05
PROJ_1240,industrial_facility,Delhi,44381298.16,790,20.0,60.2,0.68,0.911,0.56,0.413,0.402,40.2,2714837.01,-0.402,0.9,0.8,1.0
PROJ_1241,industrial_facility,Hyderabad,59851490.38,1046,24.0,10.5,0.654,0.881,0.591,0.494,0.0,34.1,2342561.32,0.135,0.8,0.7,1.0
PROJ_1242,bridge_construction,Ahmedabad,34813258.1,922,75.8,53.8,0.554,0.873,0.489,0.683,0.0,39.5,1789669.97,0.22,0.8,0.8,0.98
PROJ_1243,industrial_facility,Bangalore,43562246.2,906,85.4,55.2,0.768,0.82,0.576,0.342,0.0,34.9,2011854.23,0.302,0.9,0.6,1.05
PROJ_1244,commercial_building,Chennai,7801210.01,362,36.9,72.2,0.701,0.789,0.288,0.574,0.653,39.1,1010023.99,-0.353,0.8,0.8,1.0
PROJ_1245,commercial_building,Pune,7279820.1,405,14.8,44.0,0.898,0.804,0.311,0.489,0.292,23.3,501621.4,-0.292,0.9,0.7,1.05
PROJ_1246,residential_building,Mumbai,3600802.02,213,81.6,39.1,0.55,0.841,0.235,0.799,0.0,42.4,859647.58,0.425,0.8,0.9,1.1
PROJ_1247,commercial_building,Kolkata,12217480.65,350,45.9,28.1,0.558,0.685,0.314,0.525,0.0,30.3,1269410.62,0.177,0.7,0.9,0.95
PROJ_1248,industrial_facility,Kolkata,42309943.66,1118,49.4,44.2,0.49,0.751,0.565,0.661,0.0,51.5,2337092.45,0.051,0.7,0.9,0.95
PROJ_1249,commercial_building,Ahmedabad,12296860.33,298,29.6,68.5,0.643,0.728,0.299,0.468,0.389,31.2,1549011.24,-0.389,0.8,0.8,0.98
PROJ_1250,industrial_facility,Hyderabad,45272149.53,853,84.7,53.7,0.774,0.784,0.578,0.616,0.0,40.5,2578343.54,0.31,0.8,0.7,1.0
PROJ_1251,highway_construction,Pune,14536559.77,691,80.7,47.1,0.693,0.83,0.383,0.657,0.0,36.6,922954.99,0.336,0.9,0.7,1.05
PROJ_1252,highway_construction,Bangalore,15903495.51,661,75.0,69.4,0.829,0.822,0.357,0.411,0.0,29.0,836852.3,0.056,0.9,0.6,1.05
PROJ_1253,highway_construction,Kolkata,12668893.63,447,77.3,64.8,0.675,0.733,0.371,0.773,0.0,39.1,1327999.0,0.125,0.7,0.9,0.95
PROJ_1254,industrial_facility,Kolkata,39425792.3,797,23.0,23.7,0.432,0.741,0.541,0.705,0.007,39.6,2348920.92,-0.007,0.7,0.9,0.95
PROJ_1255,bridge_construction,Bangalore,24745323.39,867,27.8,39.5,0.858,0.83,0.443,0.614,0.117,37.7,1289642.56,-0.117,0.9,0.6,1.05
PROJ_1256,industrial_facility,Pune,60633160.55,955,11.9,64.3,0.597,0.864,0.576,0.473,0.524,32.8,2496231.11,-0.524,0.9,0.7,1.05
PROJ_1257,highway_construction,Hyderabad,12413002.25,477,49.9,53.9,0.747,0.764,0.354,0.558,0.04,31.7,988703.09,-0.04,0.8,0.7,1.0
PROJ_1258,residential_building,Chennai,2786271.18,176,43.6,64.3,0.492,0.852,0.215,0.687,0.208,46.3,878862.52,-0.208,0.8,0.8,1.0
PROJ_1259,residential_building,Mumbai,3456435.62,201,66.1,56.5,0.688,0.832,0.222,0.741,0.0,32.0,659470.28,0.096,0.8,0.9,1.1
PROJ_1260,highway_construction,Ahmedabad,17810435.4,701,43.4,66.6,0.69,0.774,0.4,0.529,0.232,24.9,757786.5,-0.232,0.8,0.8,0.98
PROJ_1261,bridge_construction,Bangalore,30050402.25,764,33.6,71.1,0.574,0.827,0.445,0.495,0.675,38.8,1832534.18,-0.375,0.9,0.6,1.05
PROJ_1262,industrial_facility,Ahmedabad,35808802.1,922,68.6,45.9,0.568,0.782,0.539,0.602,0.0,39.4,1836204.47,0.227,0.8,0.8,0.98
PROJ_1263,residential_building,Chennai,2284607.18,208,76.6,73.8,0.665,0.766,0.209,0.415,0.3,24.5,322495.4,0.028,0.8,0.8,1.0
PROJ_1264,industrial_facility,Bangalore,54020293.87,761,40.6,49.0,0.657,0.913,0.599,0.29,0.084,36.0,3068872.35,-0.084,0.9,0.6,1.05
PROJ_1265,highway_construction,Pune,16245081.97,534,67.6,31.3,0.726,0.834,0.386,0.612,0.0,24.1,880415.24,0.364,0.9,0.7,1.05
PROJ_1266,highway_construction,Bangalore,17248845.11,495,86.3,25.5,0.769,0.806,0.372,0.695,0.0,39.0,1632647.71,0.608,0.9,0.6,1.05
PROJ_1267,highway_construction,Ahmedabad,10937551.07,686,13.3,48.6,0.483,0.765,0.369,0.472,0.353,51.5,985309.18,-0.353,0.8,0.8,0.98
PROJ_1268,residential_building,Bangalore,2929792.76,159,14.8,65.0,0.806,0.821,0.237,0.566,0.502,32.3,714225.08,-0.502,0.9,0.6,1.05
PROJ_1269,residential_building,Delhi,2199293.4,196,44.9,23.7,0.672,0.887,0.198,0.721,0.0,32.5,438499.93,0.212,0.9,0.8,1.0
PROJ_1270,highway_construction,Pune,15701374.67,494,21.7,69.0,0.776,0.89,0.368,0.564,0.473,26.6,1012683.57,-0.473,0.9,0.7,1.05
PROJ_1271,bridge_construction,Ahmedabad,36025305.31,764,67.3,15.0,0.797,0.782,0.483,0.684,0.0,28.5,1611841.76,0.523,0.8,0.8,0.98
PROJ_1272,bridge_construction,Chennai,25898285.29,637,82.5,64.2,0.523,0.813,0.453,0.487,0.0,32.5,1588684.1,0.183,0.8,0.8,1.0
PROJ_1273,highway_construction,Chennai,20769440.9,496,68.1,65.7,0.715,0.843,0.372,0.754,0.0,23.2,1163391.57,0.024,0.8,0.8,1.0
PROJ_1274,residential_building,Bangalore,1900026.73,213,24.0,37.1,0.737,0.834,0.197,0.443,0.131,29.5,315395.17,-0.131,0.9,0.6,1.05
PROJ_1275,highway_construction,Chennai,20470732.83,497,41.2,19.0,0.534,0.858,0.366,0.543,0.0,27.5,1358142.19,0.221,0.8,0.8,1.0
PROJ_1276,highway_construction,Bangalore,18550798.48,575,35.5,21.2,0.672,0.88,0.366,0.372,0.0,31.1,1205342.63,0.143,0.9,0.6,1.05
PROJ_1277,bridge_construction,Bangalore,20525711.49,667,15.9,36.7,0.648,0.897,0.435,0.588,0.208,39.8,1467964.31,-0.208,0.9,0.6,1.05
PROJ_1278,industrial_facility,Hyderabad,37173318.89,1170,33.2,38.9,0.759,0.783,0.531,0.423,0.057,24.8,946864.81,-0.057,0.8,0.7,1.0
PROJ_1279,bridge_construction,Kolkata,30217767.54,677,12.0,38.5,0.662,0.787,0.457,0.588,0.265,46.1,2467088.39,-0.265,0.7,0.9,0.95
PROJ_1280,bridge_construction,Chennai,30381967.56,936,48.6,34.3,0.597,0.807,0.485,0.609,0.0,26.0,1011460.17,0.143,0.8,0.8,1.0
PROJ_1281,residential_building,Hyderabad,3724735.45,164,60.6,63.0,0.559,0.801,0.233,0.365,0.024,39.6,1076534.04,-0.024,0.8,0.7,1.0
PROJ_1282,industrial_facility,Bangalore,41410102.72,890,24.1,40.3,0.856,0.927,0.576,0.283,0.162,22.6,1260541.55,-0.162,0.9,0.6,1.05
PROJ_1283,bridge_construction,Hyderabad,35824585.63,801,69.6,70.4,0.638,0.742,0.499,0.736,0.308,56.4,3027679.11,-0.008,0.8,0.7,1.0
PROJ_1284,bridge_construction,Kolkata,30284073.08,936,51.9,69.2,0.674,0.764,0.446,0.493,0.173,35.9,1396185.13,-0.173,0.7,0.9,0.95
PROJ_1285,commercial_building,Ahmedabad,6126138.44,314,89.1,22.6,0.527,0.834,0.264,0.421,0.0,33.2,778320.34,0.665,0.8,0.8,0.98
PROJ_1286,bridge_construction,Delhi,27768246.2,807,32.6,13.6,0.815,0.848,0.458,0.7,0.0,37.1,1533862.31,0.19,0.9,0.8,1.0
PROJ_1287,bridge_construction,Kolkata,35927387.63,809,29.8,60.2,0.651,0.752,0.472,0.714,0.304,50.6,2694607.64,-0.304,0.7,0.9,0.95
PROJ_1288,residential_building,Mumbai,2196752.16,158,43.0,48.4,0.712,0.799,0.196,0.757,0.053,24.6,409726.06,-0.053,0.8,0.9,1.1
PROJ_1289,commercial_building,Ahmedabad,11977697.39,412,16.2,68.2,0.506,0.781,0.283,0.486,0.52,32.8,1142256.97,-0.52,0.8,0.8,0.98
PROJ_1290,commercial_building,Kolkata,6242678.37,344,37.1,40.1,0.585,0.704,0.268,0.464,0.031,24.4,529953.36,-0.031,0.7,0.9,0.95
PROJ_1291,industrial_facility,Pune,44848689.39,994,27.1,42.6,0.572,0.831,0.558,0.454,0.156,43.2,2336409.52,-0.156,0.9,0.7,1.05
PROJ_1292,industrial_facility,Mumbai,59277983.07,1147,41.4,23.5,0.605,0.815,0.564,0.73,0.0,40.7,2525253.9,0.18,0.8,0.9,1.1
PROJ_1293,commercial_building,Mumbai,12572314.09,301,59.6,15.8,0.662,0.785,0.295,0.689,0.0,38.9,1946497.44,0.439,0.8,0.9,1.1
PROJ_1294,commercial_building,Chennai,9460029.04,313,31.9,33.8,0.58,0.821,0.306,0.513,0.019,25.6,928669.8,-0.019,0.8,0.8,1.0
PROJ_1295,industrial_facility,Chennai,49073950.5,908,21.4,62.9,0.73,0.868,0.551,0.377,0.415,23.8,1545510.2,-0.415,0.8,0.8,1.0
PROJ_1296,bridge_construction,Chennai,21822324.66,620,62.1,16.8,0.775,0.85,0.469,0.762,0.0,30.6,1291492.08,0.453,0.8,0.8,1.0
PROJ_1297,bridge_construction,Pune,32173217.92,758,19.7,25.8,0.787,0.791,0.475,0.584,0.06,35.2,1790476.85,-0.06,0.9,0.7,1.05
PROJ_1298,highway_construction,Chennai,14465207.27,642,49.0,73.3,0.498,0.878,0.38,0.641,0.543,33.3,899615.72,-0.243,0.8,0.8,1.0
PROJ_1299,commercial_building,Bangalore,9498570.38,448,10.4,56.4,0.764,0.82,0.299,0.43,0.461,26.0,660406.24,-0.461,0.9,0.6,1.05
PROJ_1300,commercial_building,Delhi,10129706.84,455,28.1,29.8,0.795,0.91,0.306,0.429,0.017,18.3,488942.28,-0.017,0.9,0.8,1.0
PROJ_1301,bridge_construction,Pune,27679286.1,828,49.4,56.5,0.645,0.849,0.46,0.416,0.071,23.0,923132.15,-0.071,0.9,0.7,1.05
PROJ_1302,highway_construction,Bangalore,17326008.35,642,49.2,45.4,0.896,0.897,0.358,0.364,0.0,15.8,510858.86,0.038,0.9,0.6,1.05
PROJ_1303,highway_construction,Kolkata,20369680.94,621,46.6,20.8,0.605,0.696,0.391,0.655,0.0,50.1,1973404.21,0.258,0.7,0.9,0.95
PROJ_1304,commercial_building,Kolkata,12383624.06,345,84.9,42.7,0.504,0.756,0.281,0.538,0.0,27.7,1194507.16,0.422,0.7,0.9,0.95
PROJ_1305,commercial_building,Bangalore,6604759.93,294,34.3,65.4,0.74,0.858,0.297,0.477,0.311,19.8,533851.06,-0.311,0.9,0.6,1.05
PROJ_1306,industrial_facility,Delhi,57683608.93,1133,35.4,61.4,0.866,0.853,0.578,0.674,0.261,26.5,1616074.09,-0.261,0.9,0.8,1.0
PROJ_1307,highway_construction,Bangalore,21660289.59,476,30.8,55.5,0.621,0.889,0.367,0.585,0.247,40.0,2184539.08,-0.247,0.9,0.6,1.05
PROJ_1308,commercial_building,Kolkata,8783702.8,399,46.4,18.8,0.556,0.76,0.277,0.56,0.0,27.1,716118.7,0.276,0.7,0.9,0.95
PROJ_1309,highway_construction,Chennai,22102164.88,438,71.3,43.0,0.753,0.859,0.402,0.567,0.0,33.2,2008193.53,0.283,0.8,0.8,1.0
PROJ_1310,bridge_construction,Delhi,21562783.2,716,69.2,36.7,0.68,0.812,0.47,0.656,0.0,41.2,1486685.39,0.324,0.9,0.8,1.0
PROJ_1311,bridge_construction,Ahmedabad,36349122.99,748,53.4,62.9,0.554,0.825,0.497,0.678,0.096,47.7,2781824.82,-0.096,0.8,0.8,0.98
PROJ_1312,bridge_construction,Ahmedabad,33928898.76,915,26.3,19.2,0.629,0.765,0.451,0.749,0.0,45.9,2043468.03,0.071,0.8,0.8,0.98
PROJ_1313,industrial_facility,Mumbai,35466693.29,1065,23.9,55.2,0.575,0.727,0.545,0.661,0.313,40.6,1622298.48,-0.313,0.8,0.9,1.1
PROJ_1314,commercial_building,Delhi,8373765.68,421,19.9,77.4,0.672,0.826,0.275,0.497,0.875,26.6,635768.37,-0.575,0.9,0.8,1.0
PROJ_1315,residential_building,Kolkata,1863181.06,215,78.3,23.0,0.608,0.719,0.188,0.453,0.0,30.6,318152.03,0.554,0.7,0.9,0.95
PROJ_1316,commercial_building,Pune,7654502.12,398,55.7,68.2,0.695,0.851,0.283,0.333,0.125,26.1,602809.17,-0.125,0.9,0.7,1.05
PROJ_1317,bridge_construction,Hyderabad,35411945.01,639,21.2,66.2,0.796,0.792,0.456,0.661,0.45,45.5,3029089.85,-0.45,0.8,0.7,1.0
PROJ_1318,industrial_facility,Kolkata,38560565.53,1158,73.8,36.3,0.578,0.81,0.536,0.668,0.0,44.7,1786909.25,0.375,0.7,0.9,0.95
PROJ_1319,highway_construction,Kolkata,13345952.78,606,81.5,13.3,0.492,0.839,0.367,0.869,0.0,40.4,1066793.56,0.682,0.7,0.9,0.95
PROJ_1320,bridge_construction,Bangalore,27858677.25,631,56.8,57.3,0.886,0.893,0.467,0.342,0.005,16.5,873627.52,-0.005,0.9,0.6,1.05
PROJ_1321,commercial_building,Delhi,7290321.97,293,31.3,23.7,0.648,0.818,0.292,0.456,0.0,22.7,679360.58,0.076,0.9,0.8,1.0
PROJ_1322,commercial_building,Ahmedabad,7103469.32,339,45.0,79.9,0.782,0.865,0.283,0.686,0.649,43.1,1083455.68,-0.349,0.8,0.8,0.98
PROJ_1323,industrial_facility,Bangalore,48195035.58,878,17.1,68.0,0.703,0.858,0.555,0.557,0.509,49.8,3277813.42,-0.509,0.9,0.6,1.05
PROJ_1324,industrial_facility,Hyderabad,59210610.87,1031,32.0,59.5,0.54,0.896,0.571,0.475,0.276,45.4,3125686.67,-0.276,0.8,0.7,1.0
PROJ_1325,commercial_building,Hyderabad,12438684.38,443,43.0,57.2,0.527,0.851,0.291,0.416,0.142,39.3,1322730.15,-0.142,0.8,0.7,1.0
PROJ_1326,residential_building,Pune,2681491.58,212,24.3,18.1,0.703,0.799,0.207,0.622,0.0,27.8,421321.03,0.062,0.9,0.7,1.05
PROJ_1327,industrial_facility,Kolkata,53074177.94,1008,81.7,76.4,0.611,0.69,0.577,0.494,0.3,33.6,2123376.64,0.052,0.7,0.9,0.95
PROJ_1328,bridge_construction,Delhi,33773579.88,767,79.5,39.9,0.638,0.825,0.497,0.524,0.0,33.3,1761028.59,0.396,0.9,0.8,1.0
PROJ_1329,commercial_building,Mumbai,8890230.56,377,82.3,12.6,0.663,0.743,0.285,0.699,0.0,42.3,1195485.94,0.697,0.8,0.9,1.1
PROJ_1330,industrial_facility,Pune,55384842.37,952,89.1,54.8,0.633,0.91,0.576,0.431,0.0,37.1,2588497.23,0.343,0.9,0.7,1.05
PROJ_1331,residential_building,Pune,2572401.18,188,70.8,34.0,0.636,0.927,0.221,0.351,0.0,21.5,353996.98,0.368,0.9,0.7,1.05
PROJ_1332,highway_construction,Bangalore,15379253.35,578,83.1,73.3,0.723,0.917,0.382,0.374,0.3,36.2,1156149.9,0.097,0.9,0.6,1.05
PROJ_1333,highway_construction,Ahmedabad,13694386.12,660,42.1,34.1,0.586,0.795,0.372,0.798,0.0,47.5,1181894.9,0.08,0.8,0.8,0.98
PROJ_1334,bridge_construction,Mumbai,26454908.8,695,18.7,22.5,0.615,0.865,0.445,0.747,0.039,36.8,1679369.33,-0.039,0.8,0.9,1.1
PROJ_1335,commercial_building,Delhi,11673499.83,408,59.0,54.5,0.541,0.798,0.286,0.412,0.0,28.6,981316.3,0.045,0.9,0.8,1.0
PROJ_1336,residential_building,Bangalore,2900224.34,231,61.1,11.9,0.76,0.831,0.234,0.531,0.0,22.8,344396.35,0.492,0.9,0.6,1.05
PROJ_1337,highway_construction,Mumbai,11166639.79,441,41.7,59.7,0.697,0.79,0.352,0.684,0.18,38.2,1161215.01,-0.18,0.8,0.9,1.1
PROJ_1338,industrial_facility,Hyderabad,60421727.08,879,33.8,40.3,0.547,0.84,0.55,0.331,0.065,38.0,3134590.1,-0.065,0.8,0.7,1.0
PROJ_1339,industrial_facility,Hyderabad,53734994.98,1086,37.6,51.7,0.635,0.781,0.569,0.348,0.141,26.8,1591815.12,-0.141,0.8,0.7,1.0
PROJ_1340,industrial_facility,Hyderabad,35949355.07,856,53.9,75.1,0.716,0.845,0.563,0.491,0.511,42.6,2143716.72,-0.211,0.8,0.7,1.0
PROJ_1341,industrial_facility,Pune,44692457.14,953,41.9,20.2,0.761,0.836,0.544,0.436,0.0,36.7,2065773.14,0.218,0.9,0.7,1.05
PROJ_1342,industrial_facility,Ahmedabad,47129322.19,857,29.1,51.9,0.601,0.78,0.546,0.645,0.228,35.5,2345485.8,-0.228,0.8,0.8,0.98
